id_key,transmitter_no,vessel_name,latitude,longitude,reportdate,speed,heading,gross_tonnage,length,width,registered_gear_type,begin_date,end_date,registered_fishing_region,status,locale,vbd_id_key,vbd_dist,vbd_dtime,segment,velocity,heading_change,distance,time_elapsed,geom
VMS_74067_20140418150000_m6p016_99p819,74067,74067,-6.016,99.819,2014-04-18 15:00:00,0,231,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000023DBF97E6AF45840AAF1D24D621018C0
VMS_74067_20140418152100_m6p016_99p819,74067,74067,-6.016,99.819,2014-04-18 15:21:00,0,51,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000023DBF97E6AF45840AAF1D24D621018C0
VMS_74067_20140418152800_m6p017_99p819,74067,74067,-6.017,99.819,2014-04-18 15:28:00,0,136,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000023DBF97E6AF45840C520B072681118C0
VMS_74067_20140418160000_m6p019_99p819,74067,74067,-6.019,99.819,2014-04-18 16:00:00,0,204,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000023DBF97E6AF45840FA7E6ABC741318C0
VMS_74067_20140418170000_m6p02_99p819,74067,74067,-6.02,99.819,2014-04-18 17:00:00,0,204,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000023DBF97E6AF4584014AE47E17A1418C0
VMS_74067_20140418180000_m6p02_99p82,74067,74067,-6.02,99.82,2014-04-18 18:00:00,0,215,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000014AE47E17AF4584014AE47E17A1418C0
VMS_74067_20140418181900_m6p019_99p82,74067,74067,-6.019,99.82,2014-04-18 18:19:00,0,9,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000014AE47E17AF45840FA7E6ABC741318C0
VMS_74067_20140418190000_m6p019_99p82,74067,74067,-6.019,99.82,2014-04-18 19:00:00,0,355,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000014AE47E17AF45840FA7E6ABC741318C0
PRD_74067_20140418191239_m6p01877_99p82,74067,74067,-6.01877,99.82,2014-04-18 19:12:39,0,0,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,Null,Null,Null,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000014AE47E17AF458406C956071381318C0
VMS_74067_20140418195600_m6p018_99p82,74067,74067,-6.018,99.82,2014-04-18 19:56:00,0,3,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000014AE47E17AF45840DF4F8D976E1218C0
VMS_74067_20140418200000_m6p018_99p82,74067,74067,-6.018,99.82,2014-04-18 20:00:00,0,0,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000014AE47E17AF45840DF4F8D976E1218C0
VMS_74067_20140418210000_m6p017_99p82,74067,74067,-6.017,99.82,2014-04-18 21:00:00,0,170,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000014AE47E17AF45840C520B072681118C0
VMS_74067_20140418211600_m6p017_99p82,74067,74067,-6.017,99.82,2014-04-18 21:16:00,0,164,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000014AE47E17AF45840C520B072681118C0
VMS_74067_20140418213500_m6p016_99p821,74067,74067,-6.016,99.821,2014-04-18 21:35:00,0,29,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000068195438BF45840AAF1D24D621018C0
VMS_74067_20140418220000_m6p016_99p821,74067,74067,-6.016,99.821,2014-04-18 22:00:00,0,176,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000068195438BF45840AAF1D24D621018C0
VMS_74067_20140418225400_m6p015_99p821,74067,74067,-6.015,99.821,2014-04-18 22:54:00,0,173,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000068195438BF458408FC2F5285C0F18C0
VMS_74067_20140418230000_m6p015_99p821,74067,74067,-6.015,99.821,2014-04-18 23:00:00,0,134,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000068195438BF458408FC2F5285C0F18C0
VMS_74067_20140418231000_m6p015_99p82,74067,74067,-6.015,99.82,2014-04-18 23:10:00,0,5,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000014AE47E17AF458408FC2F5285C0F18C0
VMS_74067_20140418232000_m6p015_99p821,74067,74067,-6.015,99.821,2014-04-18 23:20:00,0,176,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000068195438BF458408FC2F5285C0F18C0
VMS_74067_20140419010000_m6p018_99p821,74067,74067,-6.018,99.821,2014-04-19 01:00:00,0,192,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000068195438BF45840DF4F8D976E1218C0
VMS_74067_20140419013500_m6p019_99p821,74067,74067,-6.019,99.821,2014-04-19 01:35:00,0,200,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000068195438BF45840FA7E6ABC741318C0
VMS_74067_20140419020000_m6p02_99p821,74067,74067,-6.02,99.821,2014-04-19 02:00:00,0,192,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000068195438BF4584014AE47E17A1418C0
VMS_74067_20140419022200_m6p02_99p82,74067,74067,-6.02,99.82,2014-04-19 02:22:00,0,205,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000014AE47E17AF4584014AE47E17A1418C0
VMS_74067_20140419023400_m6p021_99p82,74067,74067,-6.021,99.82,2014-04-19 02:34:00,0,201,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000014AE47E17AF458402FDD2406811518C0
VMS_74067_20140419030000_m6p021_99p82,74067,74067,-6.021,99.82,2014-04-19 03:00:00,0,184,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000014AE47E17AF458402FDD2406811518C0
VMS_74067_20140419030900_m6p022_99p82,74067,74067,-6.022,99.82,2014-04-19 03:09:00,0,197,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000014AE47E17AF458404A0C022B871618C0
VMS_74067_20140419032500_m6p022_99p82,74067,74067,-6.022,99.82,2014-04-19 03:25:00,0,194,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000014AE47E17AF458404A0C022B871618C0
VMS_74067_20140419040000_m6p023_99p82,74067,74067,-6.023,99.82,2014-04-19 04:00:00,0,199,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000014AE47E17AF45840643BDF4F8D1718C0
VMS_74067_20140419041200_m6p023_99p82,74067,74067,-6.023,99.82,2014-04-19 04:12:00,0,7,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000014AE47E17AF45840643BDF4F8D1718C0
VMS_74067_20140419050000_m6p024_99p819,74067,74067,-6.024,99.819,2014-04-19 05:00:00,0,101,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000023DBF97E6AF458407F6ABC74931818C0
VMS_74067_20140419060000_m6p025_99p819,74067,74067,-6.025,99.819,2014-04-19 06:00:00,0,39,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000023DBF97E6AF458409A999999991918C0
VMS_74067_20140419065400_m6p025_99p819,74067,74067,-6.025,99.819,2014-04-19 06:54:00,0,245,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000023DBF97E6AF458409A999999991918C0
VMS_74067_20140419070000_m6p025_99p819,74067,74067,-6.025,99.819,2014-04-19 07:00:00,0,245,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000023DBF97E6AF458409A999999991918C0
VMS_74067_20140419080000_m6p023_99p819,74067,74067,-6.023,99.819,2014-04-19 08:00:00,0,15,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000023DBF97E6AF45840643BDF4F8D1718C0
VMS_74067_20140419082200_m6p022_99p819,74067,74067,-6.022,99.819,2014-04-19 08:22:00,0,21,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000023DBF97E6AF458404A0C022B871618C0
VMS_74067_20140419084300_m6p022_99p819,74067,74067,-6.022,99.819,2014-04-19 08:43:00,0,23,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000023DBF97E6AF458404A0C022B871618C0
VMS_74067_20140419090000_m6p022_99p819,74067,74067,-6.022,99.819,2014-04-19 09:00:00,0,23,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000023DBF97E6AF458404A0C022B871618C0
VMS_74067_20140419095100_m6p02_99p819,74067,74067,-6.02,99.819,2014-04-19 09:51:00,0,13,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000023DBF97E6AF4584014AE47E17A1418C0
VMS_74067_20140419100000_m6p02_99p819,74067,74067,-6.02,99.819,2014-04-19 10:00:00,0,8,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000023DBF97E6AF4584014AE47E17A1418C0
VMS_74067_20140419100500_m6p02_99p819,74067,74067,-6.02,99.819,2014-04-19 10:05:00,0,8,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000023DBF97E6AF4584014AE47E17A1418C0
VMS_74067_20140419101700_m6p019_99p819,74067,74067,-6.019,99.819,2014-04-19 10:17:00,0,128,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000023DBF97E6AF45840FA7E6ABC741318C0
VMS_74067_20140419110000_m6p018_99p819,74067,74067,-6.018,99.819,2014-04-19 11:00:00,0,21,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000023DBF97E6AF45840DF4F8D976E1218C0
VMS_74067_20140419113900_m6p018_99p82,74067,74067,-6.018,99.82,2014-04-19 11:39:00,0,177,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000014AE47E17AF45840DF4F8D976E1218C0
VMS_74067_20140419114600_m6p018_99p82,74067,74067,-6.018,99.82,2014-04-19 11:46:00,0,345,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000014AE47E17AF45840DF4F8D976E1218C0
VMS_74067_20140419120000_m6p017_99p82,74067,74067,-6.017,99.82,2014-04-19 12:00:00,0,352,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000014AE47E17AF45840C520B072681118C0
VMS_74067_20140419132900_m6p019_99p82,74067,74067,-6.019,99.82,2014-04-19 13:29:00,0,184,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000014AE47E17AF45840FA7E6ABC741318C0
VMS_74067_20140419140000_m6p019_99p82,74067,74067,-6.019,99.82,2014-04-19 14:00:00,0,70,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000014AE47E17AF45840FA7E6ABC741318C0
VMS_74067_20140419140600_m6p019_99p82,74067,74067,-6.019,99.82,2014-04-19 14:06:00,0,72,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000014AE47E17AF45840FA7E6ABC741318C0
VMS_74067_20140419141500_m6p019_99p82,74067,74067,-6.019,99.82,2014-04-19 14:15:00,0,25,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000014AE47E17AF45840FA7E6ABC741318C0
VMS_74067_20140419150000_m6p02_99p82,74067,74067,-6.02,99.82,2014-04-19 15:00:00,0,190,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000014AE47E17AF4584014AE47E17A1418C0
VMS_74067_20140419150700_m6p02_99p82,74067,74067,-6.02,99.82,2014-04-19 15:07:00,0,17,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000014AE47E17AF4584014AE47E17A1418C0
VMS_74067_20140419160000_m6p021_99p82,74067,74067,-6.021,99.82,2014-04-19 16:00:00,0,11,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000014AE47E17AF458402FDD2406811518C0
VMS_74067_20140419164500_m6p021_99p821,74067,74067,-6.021,99.821,2014-04-19 16:45:00,0,27,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000068195438BF458402FDD2406811518C0
VMS_74067_20140419170000_m6p022_99p821,74067,74067,-6.022,99.821,2014-04-19 17:00:00,0,32,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000068195438BF458404A0C022B871618C0
VMS_74067_20140419180000_m6p023_99p82,74067,74067,-6.023,99.82,2014-04-19 18:00:00,0,141,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000014AE47E17AF45840643BDF4F8D1718C0
PRD_74067_20140419185349_m6p023_99p82,74067,74067,-6.023,99.82,2014-04-19 18:53:49,0,0,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,Null,Null,Null,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000014AE47E17AF45840643BDF4F8D1718C0
VMS_74067_20140419190000_m6p023_99p82,74067,74067,-6.023,99.82,2014-04-19 19:00:00,0,184,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000014AE47E17AF45840643BDF4F8D1718C0
VMS_74067_20140419194300_m6p022_99p82,74067,74067,-6.022,99.82,2014-04-19 19:43:00,0,18,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000014AE47E17AF458404A0C022B871618C0
VMS_74067_20140419200000_m6p022_99p82,74067,74067,-6.022,99.82,2014-04-19 20:00:00,0,185,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000014AE47E17AF458404A0C022B871618C0
VMS_74067_20140419205800_m6p021_99p82,74067,74067,-6.021,99.82,2014-04-19 20:58:00,0,169,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000014AE47E17AF458402FDD2406811518C0
VMS_74067_20140419210000_m6p021_99p82,74067,74067,-6.021,99.82,2014-04-19 21:00:00,0,169,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000014AE47E17AF458402FDD2406811518C0
VMS_74067_20140419210700_m6p021_99p821,74067,74067,-6.021,99.821,2014-04-19 21:07:00,0,18,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000068195438BF458402FDD2406811518C0
VMS_74067_20140419220000_m6p02_99p821,74067,74067,-6.02,99.821,2014-04-19 22:00:00,0,155,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Non-Fishing,Null,,,,2014-04-18 01:00:00 GMT_b51_m3,0.14,84.0,0.12,0.88,0101000020E6100000068195438BF4584014AE47E17A1418C0
VMS_74067_20140419225000_m6p015_99p823,74067,74067,-6.015,99.823,2014-04-19 22:50:00,30,305,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Non-Fishing,Null,,,,2014-04-18 01:00:00 GMT_b51_m3,0.44,278.0,0.76,1.72,0101000020E6100000E9263108ACF458408FC2F5285C0F18C0
VMS_74067_20140419230000_m6p011_99p815,74067,74067,-6.011,99.815,2014-04-19 23:00:00,30,283,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Non-Fishing,Null,,,,2014-04-18 01:00:00 GMT_b51_m3,0.74,-31.0,1.4,1.88,0101000020E61000005C8FC2F528F4584025068195430B18C0
VMS_74067_20140420000000_m5p982_99p761,74067,74067,-5.982,99.761,2014-04-20 00:00:01,30,314,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Non-Fishing,Null,,,,2014-04-18 01:00:00 GMT_b51_m3,2.97,-4.0,8.55,2.88,0101000020E610000062105839B4F0584021B0726891ED17C0
VMS_74067_20140424030000_m5p99_99p778,74067,74067,-5.99,99.778,2014-04-24 03:00:00,70,115,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Fishing,Null,,,,2014-04-24 03:00:00 GMT_b53_m2,9.78,1.0,75.09,7.68,0101000020E61000006F1283C0CAF15840F6285C8FC2F517C0
VMS_74067_20140424031500_m6p007_99p8,74067,74067,-6.007,99.8,2014-04-24 03:15:00,60,124,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Fishing,Null,,,,2014-04-24 03:00:00 GMT_b53_m2,9.89,12.0,78.41,7.93,0101000020E61000003333333333F35840BA490C022B0718C0
VMS_74067_20140424035300_m6p026_99p817,74067,74067,-6.026,99.817,2014-04-24 03:53:00,0,17,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Fishing,Null,,,,2014-04-24 03:00:00 GMT_b53_m2,9.5,-37.0,81.4,8.57,0101000020E61000003F355EBA49F45840B4C876BE9F1A18C0
VMS_74067_20140424035800_m6p026_99p818,74067,74067,-6.026,99.818,2014-04-24 03:58:00,0,105,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Fishing,Null,,,,2014-04-24 03:00:00 GMT_b53_m2,9.42,-127.0,81.49,8.65,0101000020E61000003108AC1C5AF45840B4C876BE9F1A18C0
VMS_74067_20140424040000_m6p026_99p818,74067,74067,-6.026,99.818,2014-04-24 04:00:00,0,105,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000003108AC1C5AF45840B4C876BE9F1A18C0
VMS_74067_20140424040700_m6p025_99p818,74067,74067,-6.025,99.818,2014-04-24 04:07:00,0,161,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000003108AC1C5AF458409A999999991918C0
VMS_74067_20140424050000_m6p025_99p819,74067,74067,-6.025,99.819,2014-04-24 05:00:00,0,17,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000023DBF97E6AF458409A999999991918C0
VMS_74067_20140424060000_m6p025_99p819,74067,74067,-6.025,99.819,2014-04-24 06:00:00,0,17,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000023DBF97E6AF458409A999999991918C0
VMS_74067_20140424060700_m6p025_99p819,74067,74067,-6.025,99.819,2014-04-24 06:07:00,0,17,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000023DBF97E6AF458409A999999991918C0
VMS_74067_20140424070000_m6p024_99p819,74067,74067,-6.024,99.819,2014-04-24 07:00:00,0,17,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000023DBF97E6AF458407F6ABC74931818C0
VMS_74067_20140424074700_m6p025_99p82,74067,74067,-6.025,99.82,2014-04-24 07:47:00,0,17,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000014AE47E17AF458409A999999991918C0
VMS_74067_20140424090000_m6p025_99p819,74067,74067,-6.025,99.819,2014-04-24 09:00:00,0,16,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000023DBF97E6AF458409A999999991918C0
VMS_74067_20140424090500_m6p025_99p82,74067,74067,-6.025,99.82,2014-04-24 09:05:00,0,16,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000014AE47E17AF458409A999999991918C0
VMS_74067_20140424094300_m6p024_99p82,74067,74067,-6.024,99.82,2014-04-24 09:43:00,0,16,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000014AE47E17AF458407F6ABC74931818C0
VMS_74067_20140424100000_m6p024_99p82,74067,74067,-6.024,99.82,2014-04-24 10:00:00,0,16,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Fishing,Null,,,,2014-04-24 03:00:00 GMT_b53_m2,0.0,0.0,0.0,0.28,0101000020E610000014AE47E17AF458407F6ABC74931818C0
